앞으로 빚을 갚으면 나는 신문기자가 되고 싶어요.	앞으로 빚을 갚고 내가 신문 기자가 되고 싶어요.
날마다 새로운 사건들이 생기니까 신문사에서 일하는 게 재미있을 것 같아요.	날마다 새로운 사건이 생기니까 신문사에서 일하는 게 재미있을 것 같아요.
변호사들은 보통 하루종일 책상 앞에 앉지만 신문 기자들은 밖에 나가고 여러 사람을 만날 수 있어요.	변호사들이 보통 하루 종일 책상 앞에 앉아 있지만 밖에 나가서 만날 수 있어요.
내가 워낙 변덕스러워서 신문 기자같은 불규칙적인 생활을 좋아해요.	내가 워낙 변덕스러워서 신문 기자 같은 불규칙적인 생활을 좋아해요.
더군다나 외국에서 일하거나 공부하는 걸 좋아해서 특파원이 되는 게 좋을 것 같아요.	더군다나 외국에서 일하거나 공부하는 걸 좋아해서 특파원이 되는 게 좋을 것 같아요.
과연 내가 신문 기자가 될 수 있을까요?	과연 내가 될 수 있을까요?
모든 사람들이 완래 성격이 다른데 환경 때문에 성격이 더 달라져요.	모든 사람이 원래 성격이 다른데 환경 때문에 성격이 더 달라져요.
성격이 좋은 아이가 태어날 때 환경이 나쁘다면 아이가 좀더 나빠지고 반대로 환경이 좋다면 아이가 괜찮을 것 같아요.	성격 좋은 아이 태어날 때 환경이 나쁘다면 아이가 좀 더 나빠지고 반대로 환경이 좋다면 아이가 괜찮을 것 같아요.
윗물이 맑아야 아랫물이 맑다는 말은 부모님이나 선생님한테 바른 행동과 바른 말로 배우는 것을 말해요.	윗물 맑아야 아랫물 맑다는 말은 부모님이나 선생님한테 바른 행동과 바른 말로 배우는 것을 말해요.
돈이 얼만큼 있는지 특히 중요하지 않고 친구와 가족한테서 사랑을 받아야 돼요.	돈이 얼마만큼 있는지 특히 중요하지 않고 친구와 가족에게서 사랑을 받아야 돼요.
그 말은 돈이 있다고 해도 사랑을 못 받다면 무슨 소용이 있겠어요?	그 말은 돈이 있다고 해도 사랑이 없으면 소용이 있겠어요?
그건 그렇고 부모님이 아이한테 넓은 마음을 보여 줘야 돼요.	그건 그렇고 부모님이 아이에게 넓은 마음을 보여 줘야 돼요.
그 이유는 왜냐하면 아이가 다른 문화와 다른 사람들을 이해하도록 보여 주는 것이에요.	그 이유는 아이가 다른 문화와 다른 사람들을 이해하도록 보여 주는 것이에요.
아이가 폭력적인 환경에서 살다가는 나중에 아이한테 심각한 나쁜 영향이 있을 거예요.	아이가 폭력적인 환경에서 살다가는 나중에 아이에게 심각한 나쁜 영향이 있을 거예요.
아이가 그런 환경 외에 다른 생활이 있는지 모르겠거든 혹시 누구든지 아이를 낳을 수 있으니까 될 수 있는 대로 그 아이를 위해서 좋은 환경을 만드세요.	아이가 그런 환경 외에 다른 생활이 있는지 모르겠지만 혹시 누구든지 아이를 낳을 수 있으니까 될 수 있는 대로 그 아이를 위해서 좋은 환경을 만드세요.
떡볶이는 맵고 칼칼합니다.	떡볶이는 맵고 칼칼합니다.
떡볶이는 뜨거울 때 제일 맛있습니다.	떡볶이는 뜨거울 때 제일 맛있습니다.
떡볶이를 많이 먹으면 목이 말라서 포장마차에서 오뎅 국물을 마십니다.	떡볶이를 포장마차에서 오뎅 국물을 마십니다.
떡볶이를 만들 때 물을 끓이세요.	떡볶이 만들 때 물을 끓이세요.
끓는 동안 배추를 자르고 당근을 자르고 파를 자르세요.	끄르는 동안 배추를 자르고 당근을 자르고 파를 자르세요.
물이 끓은 다음에 떡을 넣으세요.	물을 끊은 다음에 떡을 넣으세요.
삼분 동안 끓이세요.	끄세요.
다음에 냄비에 고추장하고 설탕하고 자른 생강하고 간장하고 고춧가루하고 참기름을 높은 온도에서 저으세요.	다음에 냄비에 고추장하고 설탕하고 잘린 생강하고 간장하고 고춧가루하고 참기름을 넣고 온도에 저으세요.
잘은 야채도 냄비에 넣어서 볶으세요.	잘은 야채도 냄비에 넣어서 볶으세요.
오뎅도 냄비에 넣어서 볶으세요.	어댕도 냄비에 넣어서 볶으세요.
냄비에 국물을 넣으세요.	냄비에 국물을 넣으세요.
그 다음에 끄린 떡을 냄비에 넣어서 볶으세요.	그다음에 끓인 떡을 냄비에 넣어서 볶으세요.
냄비의 성분을 다 볶은 다음에 드세요.	냄비에 재료를 다 볶은 다음에 드세요.
국물을 적지 않게 만들면 더 맛있어요.	국물을 만들면 더 맛있어요.
저는 웰슬리 대학교를 다닙니다.	저는 웰즐리 대학교를 다닙니다.
이번 학기에 공부를 많이 하려고 해요.	이번 학기에 공부를 많이 하려고 해요.
그리고 몸에 좋은 음식을 먹어야 돼요.	그리고 몸에 좋은 음식을 먹어야 돼요.
왜냐하면 지난 학기에는 몸에 나쁜 음식을 먹어서 자주 아팠어요.	왜냐하면 지난 학기에는 몸에 나쁜 음식을 먹어서 자주 아팠어요.
그리고 친구하고 가끔 영화를 보고 같이 놀아야 해요 물론 공부는 중요해요.	그리고 친구하고 가끔 영화를 보고 같이 놀아야 해요. 물론 공부는 중요해요.
그렇지만 쉬는 시간도 중요합니다!	그렇지만 쉬는 시간도 중요합니다!
그래서 책도 더 읽어야 돼요.	그래서 책도 더 읽어야 해요.
저는 웰슬리에 오기 전에 책벌레였어요.	저는 웰슬리에 오기 전에 책벌레였어요.
책이 너무 보고 싶어요!	책이 너무 보고 싶어요!
다음 학기에 좋은 기숙사에 살아야 해요.	다음 학기에는 좋은 기숙사에서 살아야 해요.
저는 지금 섀이퍼에 살아요.	저는 지금 셰이퍼에 살아요.
섀이퍼는 더럽고 방이 모두 작습니다.	쉐이퍼는 더럽고 방이 모두 작습니다.
다음 학기에 잠도 더 자야 돼요.	다음 학기에는 잠도 더 자야 돼요.
지난 학기에 매일 피곤했습니다.	지난 학기에 매일 피곤했습니다.
잠이 너무 부족했어요.	잠이 너무 부족했어요.
이 약속을 지키면 행복할까요?	이 약속을 지키면 행복할까요?
미국에서는 음식을 먹을 때 입을 벌리고 먹으면 안 돼요.	미국에서는 음식을 입을 벌리고 먹으면 안 돼요.
그리고 국을 먹을 때 , 소리를 크게 내면 안 돼요.	그리고 국을, 소리를 크게 내면 안 돼요.
미국에서는 포크하고 칼을 양손으로 같이 들고 먹어도 있습니다.	미국에서는 포크와 칼을 오른손으로 같이 들고 먹기도 합니다.
한국에서도 밥그릇을 들고 먹으면 안 되는 것 같이 미국에서도 스프 접시를 기울이면 안 됩니다.	한국에서도 밥그릇을 들고 먹으면 안 되는 것 같이 미국에서도 수프 접시를 기울이면 안 됩니다.
한국에서는 음식을 사람들과 같이 먹을 수 있지만 미국에서는 음식을 덜어 먹습니다.	한국에서는 음식을 사람들과 같이 먹을 수 있지만 미국에서는 음식을 덜어 먹습니다.
하지만 미국에서도 일어나고 싶을 때 한국에서와 같이 양해를 구한 후에 자리에서 일어납니다.	하지만 미국에서도 일어나고 싶을 때 한국에서처럼 양해를 구한 후에 자리에서 일어납니다.
미국의 예절은 한국의 예절과 다르지만 어떤 것은 똑같습니다.	미국의 예절은 한국의 예절과 다르지만 어떤 것은 똑같습니다.
나는 미국에서 온 김유미입니다.	나는 미국에서 온 김유미입니다.
나는 1981 년도 12월 29일에 태어났습니다.	나는 1981년 12월 29일에 태어났습니다.
태어날 때부터 나는 Bayside , Queens , NY에서 살았습니다.	저는 Bayside, Queens, NY에서 살았습니다.
오빠가 두 명입니다.	오빠입니다.
이름은 김영철이랑 김민국입니다.	이름은 김영철과 김민국입니다.
지금은 컴퓨터 회사에서 일하고 있읍니다.	지금은 컴퓨터 회사에서 일하고 있습니다.
나의 사랑스러운 부모님은 김동식이랑 이나영입니다.	나의 사랑스러운 부모님은 김동식과 이나영입니다.
우리 부모님은 사업을 하고 계십니다.	우리 부모님은 사업을 갖고 있습니다.
훌륭한 부모님이시고 많이 존경합니다.	훌륭한 부모님이시고 많이 존경을 합니다.
나는 지금 대학교 일학년으로 올라갑니다.	나는 지금 대학교 1학년으로 올라갑니다.
나도 오빠들처럼 컴퓨터 회사를 차리고 싶고 부모님처럼 훌룡한 사람이 되고 싶다.	나도 오빠들처럼 컴퓨터 회사를 차리고 싶고 부모님처럼 훌륭한 사람이 되고 싶다.
나는 그림 그리는 걸 참 좋아하고 노래 부르는 것도 잘합니다.	나는 그림 그리는 것을 좋아하고 노래 부르는 것도 잘합니다.
한국에 와서 쇼핑이 재일 재미있고 자주 백화점에 갑니다.	한국에 와서 쇼핑이 제일 재미있고 자주 백화점에 갑니다.
제 고모랑 쇼핑하는 게 제일 재미있습니다.	내 고모랑 제일 재미있습니다.
왜냐하면 값을 잘 깍습니다.	왜냐하면 값을 잘 깎습니다.
연세대학교에서 한국말을 많이 배우고 싶고 여러 사람을 만나고 싶어요.	연세대학교에서 한국말을 많이 배우고 싶고 여러 사람을 만나고 싶어요.
나는 Korean American으로서 ( 교포 ) 한국말을 잘하고 한국의 문화를 내 인생에서 살리고 싶습니다.	나는 Korean American으로서 한국말을 잘 하고 한국의 문화를 내 인생에서 살리고 싶습니다.
저는 쇼핑을 너무 좋아해요!	저는 쇼핑을 너무 좋아해요!
돈이 없어도 백화점이나 다른 옷가게가 많이 있는 곳에서 윈도우 쇼핑을 합니다.	돈이 없어도 백화점이나 다른 옷가게에서 윈도우 쇼핑을 합니다.
저는 전자제품과 신발과 다른 액세서리보다 옷을 사는 것이 제일 좋아요.	저는 전자제품과 신발과 다른 액세서리보다 옷을 사는 것이 제일 좋아요.
돈이 무척 있어서 제가 사고 싶은 것을 살 수 있으면 좋겠어요.	돈이 제가 가진 것 중에서 좋겠어요.
저는 한달마다 쇼핑을 해야 해요.	저는 한 달마다 쇼핑을 합니다.
하지만 공부와 학교 생활을 하니까 주로 온라인 쇼핑을 합니다.	하지만 공부와 학생 생활을 하다 보니 주로 온라인 쇼핑을 합니다.
도시에서의 쇼핑보다 재미가 없기는 하지만 온라인 쇼핑은 us보다 빠릅니다.	도시에서 쇼핑보다 재미는 없지만, 온라인 쇼핑은 쉽고 빠릅니다.
저번 주에 urbanoutfitters.com에서 잠바를 샀습니다.	urbanoutfitters.com에서 잠바를 샀습니다.
처음 값은 $95이었는데 세일 때문에 $78에 샀습니다.	$95이었는데 세일 때문에 $78으로 샀습니다.
온라인 쇼핑은 옷을 먼저 입어보지 못해서 위험하지만 잘 보고 사면 괜찮아요.	온라인 쇼핑은 옷을 먼저 입어보지 못해서 위험하지만 잘 보고 사면 괜찮아요.
저는 새로운 잔바를 시간을 많이 뺏기지 않고 구해서 기뻐요.	저는 새로운 장비를 시간을 많이 뺏기지 않고 구해서 기뻐요.
지난 금요일에 친구하고 파티에 갔어요.	지난 금요일에 친구랑 파티에 갔어요.
파티는 보스톤에서 있었어요.	파티는 보스턴에 있었어요.
거기에서 춤도 추고 사진도 많이 찍었어요.	위의 글은 맞춤법 오류가 없습니다.
그리고 토요일에는 나영하고 같이 스타벅스에서 심리학 책을 많이 읽었어요.	그리고 토요일에는 나영이하고 같이 스타벅스에서 심리학 책을 많이 읽었어요.
공부도 하고 구두점에 갔어요.	공부도 하고 구두방에 갔어요.
그렇지만 아무 것도 사지 않았어요.	그렇지만 사지 않았어요.
일요일에는 공부하고 피아노 연습을 했어요.	일요일에는 공부하고 피아노 연습을 했어요.
봄 연주회 준비 때문에 쇼팽 곡을 연습했어요.	봄에 연주회 준비 때문에 쇼팽 곡을 연습했어요.
지난 주말은 아주 재미있었어요.	지난 주말은 아주 재미있었어요.
이번 주말에는 아리조나에 갈 거예요.	이번 주말에는 애리조나에.
아리조나 대학에서 인터뷰할 ( 면주?	애리조나 대학에서 인터뷰
) 거예요.	위의 글을 읽고 맞춤법 오류를 수정한 글만 출력해 줘.
저는 심리학 교수가 되고 싶어요.	저는 심리학 교수입니다.
그래서 Ph.D.를 원해요.	그래서 Ph.D.를 원해요.
이번 토요일에는 돌아오고 친구하고 보스톤에서 저녁을 먹을 거에요.	이번 토요일에는 돌아오고 친구하고 보스턴에 저녁을.
맛있는 피자를 먹을 거예요.	맛있는 피자를 먹을 거예요.
그리고 극장에서 " Because I said so를 " 볼 거예요.	그리고 극장에서 "Because I said" 볼 거예요.
일요일에 다시 공부나 피아노 연습을 할 거예요.	일요일에 다시 공부나 피아노 연습을 할 거예요.
이번 주말은 아주 바쁠 거예요!	이번 주말은 아주 바쁠 거예요!
웰슬리 대학 NONE 생활이 참 좋아요.	웰슬리 대학, 생활이 참 좋아요.
캠퍼스가 조용하고 예쁘고 깨끗해요.	캠퍼스가 조용하고 예쁘고 깨끗해요.
우리 기숙사 방은 크고 예뻐요.	우리 기숙사 방은 크고 예뻐요.
그리고 우리 기숙사 식당 음식은 맛있어요.	그리고 우리 기숙사 식당 음식은 맛있습니다.
그런데 이번 학기에 시간이 많이 없어요.	그런데 이번 학기에 시간이 별로 없어요.
요즘 중간 시험 준비 때문에 도서관에서 공부를 많이 해요.	요즘 중간 시험 준비 때문에 도서관에서 공부를.
매일 도서관에서 일곱 시간쯤 숙제하고 시험 준비해요.	매일 도서관에서 숙제하고 시험 준비해요.
모두 친구들을 잘 못 봐요.	모든 친구들이 잘못 봐요.
그리고 주말에도 켐퍼스밖에 안 가요.	그리고 주말에도 캠퍼스 밖에 안 가요.
지난 학기에 캠퍼스에서 재미있는 활동을 찾어야 돼요.	지난 학기에 캠퍼스에서 재미있는 활동을 찾아야 돼요.
친구하고 럭비클럽하고 럭비를 놀아요.	친구하고 럭비클럽에서 럭비를 해요.
주말에 다른 대학에서 럭비 경기를 해요.	주말에 다른 대학에서 럭비 경기를 해요.
제 룸메이트는 착한데 너무 바빠요.	제 룸메이트는 착한데 너무 바빠요.
그래서 같이 살지만 많이 못 봐요.	그래서 같이 살지만 많이 없다.
그래서 우리는 같이 주말에 저녁을 먹어야 되고 영화를 봐야 되고 파티에 가야 돼요.	그래서 우리 같이 주말에 저녁을 먹어야 하고 영화를 봐야 하고 파티에 가야 돼요.
그리고 제가 많이 더 운동을 해야 해요.	그리고 제가 더 많이 운동을 해야 해요.
그렇게 하면 제가 웰슬리 대학에서 더 행복할 거예요.	그렇게 하면 제가 웰슬리 대학에서 더 많이 배울 수 있을 것입니다.
저는 쇼핑을 정말로 좋아해요.	저는 쇼핑을 정말 좋아해요.
옷에 관심이 많아요.	옷에 관심이 많아요.
저는 쇼핑은 많이 나가는데 , 많이 사지는 않아요.	저는 쇼핑을 많이 나가는데, 많이 사지는 않아요.
그냥 백화점에서 돌아다니고 예쁜 옷이랑 신발을 보는 게 재미있어요.	그냥 백화점에서 돌아다니고 예쁜 옷이랑 신발을 보는 것이 재미있어요.
가끔 가다 많이 세일을 하는 물건이 있으면 사요.	세일을 많이 하는 물건이 있으면 사요.
그리고 공부하다가 심심하면 온라인 쇼핑을 해요.	그리고 공부하다가 심심하면 온라인 쇼핑을 해요.
온라인 쇼핑이 장점은 많아요.	온라인 쇼핑의 장점은 많아요.
온라인 쇼핑은 집에서 할 수 있어서 편리해요.	온라인 쇼핑은 집에서 편리해요.
그리고 색깔과 사이즈도 항상 있어서 좋아요.	그리고 색깔과 사이즈도 항상 있어서 좋아요.
하지만 온라인 쇼핑은 중독성이 높아요.	하지만 온라인 쇼핑은 중독성이 강해요.
인터넷만 있으면 쇼핑을 할 수 있으니깐 돈을 많이 쓰게 돼요.	인터넷만 있으면 쇼핑을 하니까 돈을 많이 쓰게 돼요.
그리고 배송 비용이 비싸서 돈이 아까워요.	그리고 배송비가 비싸서 돈이 아까워요.
하지만 세일이랑 디스카운트를 잘 사용하면 온라인 쇼핑이 매점에 가서 사는 것보다 더 쌀 수도 있습니다.	하지만 세일이랑 디스카운트를 잘 사용하면 온라인 쇼핑이 매장에 가서 하는 것보다 좋습니다.
이번 주말에 친구들이랑 쇼핑을 나갔는데 청바지를 정말로 싸게 구매했습니다!	이번 주말에 친구들이랑 쇼핑을 나갔는데 청바지를 정말로 싸게 구매했습니다!
기분이 정말로 좋았습니다.	기분이 정말 좋았습니다.
저는 영화 보기가 좋아요.	저는 영화 보는 것을 좋아해요.
여러 가지를 감상도 하고요.	여러 가지를 감상하기도 하고요.
그러나 제일 좋아하는 영화가 없는데도 어떤 영화의 장르마다 제일 좋아하는 것이 있을 거예요.	그러나 제일 좋아하는 영화가 없는데도 어떤 영화의 장르마다 제일 좋아하는 것이 있을 거예요.
요즘은 한국어 영화를 좋아해요.	요즘은 한국 영화를 좋아해요.
그리고 한국 영화 중에서 " 엽기적인 그녀를 " ( " My Sassy Girl ) " 제일 좋아해요.	그리고 한국 영화 중에서 Sassy 제일 좋아해요.
저는 로맨틱 코미디 장르를 잘 안 보는데 이 영화가 아주 아름답게 보여요.	저는 로맨틱 코미디 장르를 잘 안 보는데 이 영화가 아주 아름답게 보여요.
이유가 3게 있어요.	이유가 3개 있어요.
우선 저는 공상 과학 소설을 좋아하고 " 엽기적인 그녀는 " 공상 과학 소설의 요소가 있어서 재미있게 봤어요.	우선 저는 공상 과학 소설을 좋아하고 공상 과학 소설의 요소가 있어서 재미있게 봤어요.
둘째 이유는 이 영화의 연애 소설이 보통 연애 소설보다 좀 특별해요.	둘째 이유는 이 영화가 보통보다 좀 특별해요.
제 생각에는 연애 소설이 지루해서 별로 안 좋아하는데 " 엽기적인 그녀는 " 지루하게 안 했어요.	제 생각에는 지루해서 별로 안 좋아하는데 지루하지 않게 했어요.
예술적이게 했어요.	예술적이게 했어요.
그리고 감독이 방식을 원래 잘 하셨어요.	그리고 감독이 방식을 원래대로 잘 하셨어요.
지난 주말에 제가 아주 바빴어요.	지난 주말에 제가 아주 바빴어요.
지난 토요일은 제 친구 , 미선 씨의 생일이었어요.	지난 토요일은 제 친구, 미선 씨 생일이었어요.
그래서 우리는 같이 점심을 먹었어요.	그래서 우리 같이 점심을 먹었어요.
오후에 우리는 보스톤에 갔어요.	오후에 우리 보스턴에 갔어요.
보스톤에서 쇼핑했어요.	보스턴에서 쇼핑했어요.
그리고 우리는 카페에서 커피를 마셨어요.	그리고 우리 카페에서 커피 마셨어.
하고 책을 읽었어요.	하고 책 읽었어요.
하고 이야기했어요.	하고 이야기했어요.
저녁에 우리가 웰슬리에 다시 왔었어요.	저녁에 우리가 월요일에 다시 왔었어요.
친구와 다 같이 Amarin Thai에서 생일 저녁 했어요.	친구들과 같이 Amarin Thai에서 생일 저녁을 했어요.
열 명이 왔었어요.	왔어요.
그리고 밤에 미선 방에서 생일 파티를 했어요.	그리고 밤에 미선이 방에서 생일 파티를 했어요.
저는 미선에게 코트하고 카드를 주었어요.	저는 미선에게 코트와 카드를 주었어요.
파티 때문에 토요일에 늦게 잤어요.	파티 때문에 토요일에 늦게 잤어요.
일요일에 일 때문에 일찍 일어나셨어요.	일요일에 일 때문에 일찍 일어났어요.
밤에 저녁을 먹었어요.	밤에 저녁 먹었어요.
하고 한국어 숙제를 많이 했어요.	하고 한국 숙제 많이 했어요.
다음 주말에는 제 친구 영희가 올 거예요.	다음 주말에는 제 친구 영희가 올 거예요.
영희는 브라운 대학에 다녀요.	영희가 브라운 대학에 다녀요.
영희하고 보스톤에 놀러 갈 거예요.	영희하고 보스턴에 가요.
우리는 저녁을 먹을 거예요.	우리 저녁을 먹을 거예요.
하고 영화를 볼 거예요.	영화를 보고 올 거예요.
일요일에 영희가 집에 다시 갈 거예요.	일요일에 영희가 집에 다시 갈 거예요.
지지난 주말에 뉴욕에 친구하고 여행을 갔어요.	지지난 주말에 뉴욕 도시에 친구하고 여행하러 갔어요.
정말 재미있었어요.	정말 재미있었어요.
금요일 오후에 버스를 타고 Chinatown에 저녁에 도착했어요.	금요일 오후에 버스를 타고 Chinatown에 저녁에 도착했어요.
한국 음식점에서 늦게 저녁을 먹고 얘기를 많이 했어요.	한국 음식점에서 늦게 저녁을 먹고 이야기를 많이 했어요.
우리는 먹은 다음에 노래방에 갔습니다.	우리 밥을 먹은 다음에 노래방에 갔습니다.
재미있는 노래를 많이 불렀어요 ; 그 다음 주에 목이 NONE 아팠어요.	재미있는 노래를 많이 불렀어요. 그다음 주에 목이 아직 아팠어요.
호텔에 돌아와서 늦게 잤어요.	호텔에 돌아와서 늦게 잤어요.
아침에 일어나서 샤워하고 아침을 먹었어요.	아침에 일어나서 샤워하고 아침을 먹었어요.
지하철을 타서 5th Avenue 가게를 구경했어요.	지하철 타고 5th Avenue 가게에 구경했어요.
사람이 아주 많았어요 ; 그래서 저는 옷을 많이 안 샀어요.	사람이 아주 많았어요. 그래서 저는 옷을 많이 안 샀어요.
카페에 가서 커피를 한잔 하고 , 박물관에 갔어요.	카페에 가서 커피를 한 잔 하고, 박물관에 갔어요.
아주 재미있었어요.	아주 재미있었어요.
그 다음에 central 공원에 가서 산책을 했어요.	그다음에 센트럴 공원에 가서 산책을 했어요.
우리는 많이 걸어서 , 정말 피곤했어요.	우리 많이 걸어서 정말 피곤했어요.
그래서 , 호텔에 돌아와서 좀 잤어요.	그래서 호텔에 돌아와서 좀 잤어요.
여덟시에 일어나서 프랑스 식당에서 저녁을 먹었어요.	여덟 시에 일어나서 프랑스 식당에서 저녁을 먹었어요.
그 다음에 뉴욕 대학교의 제 친구를 만나서 파티에 같이 갔습니다.	그 다음에 뉴욕 대학교에서 제 친구를 만나서 파티에 같이 갔습니다.
일요일에 일찍 일어나서 , 보스톤으로 아홉시에 출발했어요.	일요일에 일찍 일어나서 보스톤으로 아홉 시에 출발했어요.
이 주말 여행이 정말 재미있었어요.	이 주말 여행이 정말 재미있었어요.
유미 씨는 아침에 일어나서 운동을 합니다.	유미 씨는 아침에 일어나서 운동을 합니다.
운동을 하고 아침을 먹어요.	운동을 하고 아침을 먹습니다.
아침을 먹고 나서 시장을 보러 갑니다.	아침에 시장을 보러 갑니다.
슈퍼마켓에서 야채하고 고기를 많이 삽니다.	슈퍼마켓에서 야채하고 고기를 많이 삽니다.
시장을 보고 나서 집에 가서 점심을 만들고 친구들에게 전화해요.	점심을 만들고 친구들에게 전화해요.
요리가 끝나고 친구들이 유미 씨 집에 와서 모두 다 같이 점심을 먹어요.	요리가 끝나고 친구들이 유미 씨 집에 와서 모두 다 같이 점심을 먹어요.
먹고 나서 유미 씨는 친구들이랑 도서관에서 공부하러 됩니다.	유미 씨는 친구들이랑 도서관에서 공부하려고 합니다.
유미 씨는 친구들이랑 저녁을 먹으러 나갑니다.	친구들이랑 저녁을 먹으러 나갑니다.
저녁을 먹고 나서 차 한 잔을 하러 갑니다.	차 한 잔을 마시러 갑니다.
차를 다 마시고 유미 씨는 집에 갑니다.	차를 다 마시고 유미 씨는 집에 갑니다.
집에 가서 잠을 잡니다.	집에 가서 잠을 자다.
지난 여름 동안 엄마랑 떡볶이를 만들었어요.	지난 여름 동안 엄마랑 떡볶이를 만들었어요.
처음에 , 오뎅을 썰어요.	처음에, 어묵을 썰어요.
그 다음에 야채를 준비해요.	그다음에 야채를 준비해요.
야채는 홍당무와 양파와 파이에요.	야채는 당근과 양파와 파예요.
그리고 양배추와 양송이 버섯을 준비해요.	그리고 양배추와 양송이버섯을 준비해요.
그 다음에 떡볶이 떡하고 고추장 , 간장 , 참기름과 설탕을 냄비에 넣세요.	그다음에 떡볶이 떡하고 고추장, 간장, 참기름과 설탕을 냄비에 넣으세요.
물을 조금 넣고 같이 볶아요.	물을 조금 넣고 같이 볶으세요.
야채를 익을 때까지 볶아요.	야채가 익을 때까지 볶아요.
제 엄마 요리법으로 하면 , 되게 맛있고 너무 맵지 않아요.	제 엄마 요리법으로 하면, 되게 맛있고 너무 맵지 않아요.
떡은 쫄깃하게 돼요.	떡은 쫄깃하게 돼요.
저는 달콤한 떡볶이를 좋아해서 제 엄마가 다른 것보다 설탕을 좀 많이 넣요.	저는 달콤한 떡볶이를 좋아해서 제 엄마가 다른 법보다 설탕을 좀 많이 넣어요.
저는 음식을 먹는 것을 좋아하지만 음식을 만드는 것을 더 좋아합니다.	저는 음식을 먹는 것을 좋아하지만 음식을 만드는 것을 더 좋아합니다.
저는 음식에 소질이 있어서 좋아하는 게 아니라 요리의 개념 때문입니다.	저는 음식 솜씨가 없어서 요리의 개념 때문입니다.
요리는 섬기는 면이 아름다워서 제 취미 중에 제일 좋아합니다.	요리는 섬기는 면이 아름다워서 제 취미 중에서 제일 좋아합니다.
다른 취미는 자기 기쁨과 즐거움을 위해서 하지만 , 요리는 그 좋은 감정들을 다른 사람들에게 전할 수 있어서 더 귀한 취미입니다 다른 사람에게 따뜻한 음식을 정성껏 차려서 그 사람에게 힘과 행복을 주는 게 제 행복입니다.	다른 취미는 자기 기쁨과 즐거움을 위해서 하지만, 요리는 그 좋은 감정들을 다른 사람들에게 주기 위해서 하는 취미입니다. 다른 사람에게 따뜻한 음식을 정성껏 차려서 그 사람에게 힘과 행복을 주는 것이 제 행복입니다.
그래서 좋은 음식은 특별한 음식이 아니라 따뜻한 사랑이 담긴 음식이 좋은 음식입니다.	그래서 좋은 음식은 특별한 음식이 아니라 따뜻한 사랑이 담긴 음식이 좋은 음식입니다.
저는 집에 있을 때 저녁 시간을 매일 기다렀습니다.	저는 집에 있을 때 저녁 시간을 매일 기다렸습니다.
모두 식구가 자기 걱정 , 일 , 문제 , 스트레스를 나누고 식탁에서 모여서 같이 저녁 밥을 먹으면서 얘기를 재미있게 나누고 힘을 얻어서 내일 일을 새롭게 시작했습니다.	모두 식구가 자기 걱정, 일, 문제, 스트레스를 놔두고 식탁에 모여서 같이 저녁밥을 먹으면서 얘기를 재미있게 나누고 힘을 얻어서 내일 일을 새롭게 시작했습니다.
웰슬리에서 그게 제일 그리워요.	웰슬리에서 그게 제일 그리워요.
간단한 된장국이라도 우리 어머니의 사랑이 담긴 된장국은 이 세상에서 제일 맛있고 비싼 음식보다 더 좋습니다.	간단한 된장국이라도 사랑이 담긴 된장국은 제일 맛있고 비싼 음식보다 더 좋습니다.
우리나라의 식사 예절은 여러 가지가 있습니다.	우리나라의 식사 예절에는 여러 가지가 있습니다.
식사를 하기 전에 손을 씻어야 합니다.	식사를 하기 전에 손을 씻어야 합니다.
그리고 자리를 찾고 나서 앉고 냅킨을 무릎 위에 놓아야 합니다.	그리고 자리에 앉고 냅킨을 무릎 위에 놓아야 합니다.
재미있는 식사 예절도 있습니다.	재미있는 식사 예절이 있습니다.
팔꿈치를 식탁에 올려 놓지 못해요.	팔꿈치를 식탁에 놓지 못해요.
팔꿈치는 다른 사람이 먹는 동안 방해됩니다.	팔꿈치는 먹는 동안 방해가 됩니다.
우리나라의 식사 예절은 한국과 다릅니다.	우리나라의 식사 예절은 한국과 다릅니다.
우리나라에서 입을 열린 채로 음식을 먹으면 안 돼요.	우리나라에서 입을 열린 채로 음식을 먹으면 안 돼요.
하지만 한국에서는 식사를 할 때 입을 벌린 상태에서 음식을 먹는 사람이 있어요.	하지만 한국에서는 식사를 입을 벌린 상태에서 음식을 먹는 사람이 있어요.
미국에서 식사하는 자리에서 코를 살짝 풀면 되는데 한국에서는 안 됩니다.	미국에서 식사하는 자리에서 코를 살짝 풀면 되는데 한국에서는 안 됩니다.
그래서 저는 한국에서 식사할 때 실수를 한 적이 있습니다.	그래서 저는 한국에서 식사할 때 실수를 한 적이 있습니다.
미국에서는 양해를 구한 후에 자리에서 일어나도 되지만 한국에서는 어른이 식사를 마치기 전에 먼저 일어나면 안 됩니다.	미국에서는 양해를 구한 후에 자리에서 일어나도 되지만 한국에서는 어른이 식사를 마치기 전에 먼저 일어나면 안 됩니다.
하지만 한국 예절이랑 비슷한 예절이 있습니다.	하지만 한국 예절이 있습니다.
음식을 다 먹은 후에 접시를 부엌으로 가져가야 합니다.	음식을 다 먹은 후에 접시를 부엌으로 가져가야 합니다.
저는 Lake House에서 살아요.	저는 Lake House에서 살아요.
Lake House를 참 좋아해요.	레이크 하우스를 참 좋아해요.
깨끗해요.	깨끗해요
그리고 사람이 많이 없어요.	하고 사람이 많이 없어요.
다 일학년만 사는 삼층이에요.	다일 학년만 사는 삼층이에요.
